campaign,environment,survival,selfing,start,control,year,replicates,survivors,extinction_fraction,extinction_low,extinction_high,population_mean,population_mcse,visitor_types_mean,access_increasing_fraction,access_increasing_low,access_increasing_high,access_decreasing_fraction,access_decreasing_low,access_decreasing_high,access_small_change_fraction,access_small_change_low,access_small_change_high,access_extinction_fraction,access_extinction_low,access_extinction_high,access_change_mean,access_change_mcse,access_decreasing,access_small_change,access_increasing,investment_increasing_fraction,investment_increasing_low,investment_increasing_high,investment_decreasing_fraction,investment_decreasing_low,investment_decreasing_high,investment_small_change_fraction,investment_small_change_low,investment_small_change_high,investment_extinction_fraction,investment_extinction_low,investment_extinction_high,investment_change_mean,investment_change_mcse,investment_decreasing,investment_small_change,investment_increasing
larger_population,activity_only,0.0,0.5,0.3,selected,400,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,6.0140625,0.453125,0.3372944778061167,0.5742640277994588,0.4375,0.3229400970440308,0.5591379104300699,0.109375,0.05400113344416797,0.20898641326896122,0.0,0.0,0.05662405979280534,0.0028628331607344288,0.008089091085302588,28,7,29,0.78125,0.6656721604337418,0.8649768059328052,0.078125,0.03383117690855046,0.17019537354162906,0.140625,0.0757857255603086,0.24616281741577023,0.0,0.0,0.05662405979280534,0.04731011996458441,0.005115503974691984,5,9,50
larger_population,activity_only,0.0,0.5,0.7,neutral,10,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,8.334375000000001,0.0,0.0,0.05662405979280534,0.015625,0.002763541923337505,0.08334101600094265,0.984375,0.9166589839990573,0.9972364580766624,0.0,0.0,0.05662405979280534,-0.00037801121576684985,0.0013222123959318215,1,63,0,0.0625,0.024571201396618017,0.14997485092208662,0.015625,0.002763541923337505,0.08334101600094265,0.921875,0.8298046264583709,0.9661688230914496,0.0,0.0,0.05662405979280534,0.0015907115150261327,0.0013328326340168641,1,59,4
larger_population,activity_only,0.0,0.5,0.7,neutral,40,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,7.0625,0.1875,0.11064643172948806,0.29974360564101526,0.25,0.16014926530970577,0.36816276458669694,0.5625,0.4408620895699301,0.6770599029559693,0.0,0.0,0.05662405979280534,-0.001388722877804078,0.0029420142687875592,16,36,12,0.21875,0.13502319406719474,0.3343278395662582,0.21875,0.13502319406719474,0.3343278395662582,0.5625,0.4408620895699301,0.6770599029559693,0.0,0.0,0.05662405979280534,-0.0010467875394056013,0.002690484494059095,14,36,14
larger_population,activity_only,0.0,0.5,0.7,neutral,50,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,6.92,0.203125,0.12273417819183653,0.3171363573101416,0.21875,0.13502319406719474,0.3343278395662582,0.578125,0.456100315400829,0.6913021752565451,0.0,0.0,0.05662405979280534,0.0007556222451963746,0.0030955951730675304,14,37,13,0.21875,0.13502319406719474,0.3343278395662582,0.21875,0.13502319406719474,0.3343278395662582,0.5625,0.4408620895699301,0.6770599029559693,0.0,0.0,0.05662405979280534,-0.0005894768219364601,0.0028125126267840987,14,36,14
larger_population,activity_only,0.0,0.5,0.7,neutral,100,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,6.5346875,0.28125,0.18593372333727837,0.40133930282207403,0.25,0.16014926530970577,0.36816276458669694,0.46875,0.35175987425176036,0.5892791294852899,0.0,0.0,0.05662405979280534,0.0015435207287443718,0.004261046103699278,16,30,18,0.34375,0.23923142078443355,0.46596359790081815,0.25,0.16014926530970577,0.36816276458669694,0.40625,0.2945690924971961,0.5285479187139549,0.0,0.0,0.05662405979280534,0.003136195662858293,0.003780193905863147,16,26,22
larger_population,activity_only,0.0,0.5,0.7,neutral,200,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,6.255546875,0.296875,0.19905151325539794,0.41770201103542925,0.3125,0.21231066539482046,0.4339233570274815,0.390625,0.2805556918824008,0.5130808211972754,0.0,0.0,0.05662405979280534,0.003761722896607889,0.006011942334030355,20,25,19,0.375,0.2666598017882464,0.497496213159955,0.296875,0.19905151325539794,0.41770201103542925,0.328125,0.22570557904469185,0.45000894150908505,0.0,0.0,0.05662405979280534,0.0013738759441954832,0.005299639682023331,19,21,24
larger_population,activity_only,0.0,0.5,0.7,neutral,400,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,6.0140625,0.390625,0.2805556918824008,0.5130808211972754,0.359375,0.25288402291451745,0.48179149390220904,0.25,0.16014926530970577,0.36816276458669694,0.0,0.0,0.05662405979280534,0.00422009732629699,0.006930671609051726,23,16,25,0.46875,0.35175987425176036,0.5892791294852899,0.3125,0.21231066539482046,0.4339233570274815,0.21875,0.13502319406719474,0.3343278395662582,0.0,0.0,0.05662405979280534,0.0021395429066977476,0.006581863715783133,20,14,30
larger_population,activity_only,0.0,0.5,0.7,selected,10,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,8.334375000000001,0.140625,0.0757857255603086,0.24616281741577023,0.046875,0.016069016786292974,0.12899653740093686,0.8125,0.7002563943589847,0.8893535682705119,0.0,0.0,0.05662405979280534,0.0017501625116728217,0.00196072118576408,3,52,9,0.09375,0.04367825258519838,0.18982879599645597,0.015625,0.002763541923337505,0.08334101600094265,0.890625,0.7910135867310387,0.945998866555832,0.0,0.0,0.05662405979280534,0.005598214199003136,0.0013418327693848536,1,57,6
larger_population,activity_only,0.0,0.5,0.7,selected,40,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,7.0625,0.46875,0.35175987425176036,0.5892791294852899,0.328125,0.22570557904469185,0.45000894150908505,0.203125,0.12273417819183653,0.3171363573101416,0.0,0.0,0.05662405979280534,0.006322604969115034,0.0053374178718269515,21,13,30,0.515625,0.39581601478580125,0.6336644833456737,0.03125,0.008612138346171874,0.10697291770958313,0.453125,0.3372944778061167,0.5742640277994588,0.0,0.0,0.05662405979280534,0.019099012221361057,0.002617267768478642,2,29,33
larger_population,activity_only,0.0,0.5,0.7,selected,50,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,6.92,0.546875,0.4257359722005412,0.6627055221938833,0.359375,0.25288402291451745,0.48179149390220904,0.09375,0.04367825258519838,0.18982879599645597,0.0,0.0,0.05662405979280534,0.00742438513559006,0.005941180655976949,23,6,35,0.578125,0.456100315400829,0.6913021752565451,0.015625,0.002763541923337505,0.08334101600094265,0.40625,0.2945690924971961,0.5285479187139549,0.0,0.0,0.05662405979280534,0.021985430563588718,0.0028416995131590322,1,26,37
larger_population,activity_only,0.0,0.5,0.7,selected,100,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,6.5346875,0.484375,0.3663355166543264,0.6041839852141988,0.296875,0.19905151325539794,0.41770201103542925,0.21875,0.13502319406719474,0.3343278395662582,0.0,0.0,0.05662405979280534,0.009776200386854082,0.006593706694215802,19,14,31,0.78125,0.6656721604337418,0.8649768059328052,0.09375,0.04367825258519838,0.18982879599645597,0.125,0.06472242663330453,0.22774561821129946,0.0,0.0,0.05662405979280534,0.03183325717868106,0.00364403953877247,6,8,50
larger_population,activity_only,0.0,0.5,0.7,selected,200,64,64,0.0,0.0,0.05662405979280534,192.0,0.0,6.255546875,0.515625,0.39581601478580125,0.6336644833456737,0.328125,0.22570557904469185,0.45000894150908505,0.15625,0.08714842338206585,0.2642806177254878,0.0,0.0,0.05662405979280534,0.009433878947378944,0.007206786932057233,21,10,33,0.6875,0.5660766429725185,0.7876893346051795,0.09375,0.04367825258519838,0.18982879599645597,0.21875,0.13502319406719474,0.3343278395662582,0.0,0.0,0.05662405979280534,0.03790847631177524,0.004621224352592007,6,14,44
